UID,SID,Count,Species,Sort,Ratio,LogAbund,Stability,Community_type
UAB052_W4D2,UAB052,2,Porphyromonas_uenonis,22,6.454615721,-8,Unstable,NonLacto
AYAC09_W5D7,AYAC09,3,Propionibacterium,23,-2.326741148,-1.216146353,Stable,Lcrispatus
AYAC02_W1D7,AYAC02,1,Propionibacterium,23,-2.305966349,-3.417571847,Unstable,Lcrispatus
UAB060_W3D7,UAB060,2,Propionibacterium,23,-1.949321754,-4.293282218,Stable,NonLacto
UAB106_W5D4,UAB106,3,Propionibacterium,23,-1.725053284,-2.593705478,Stable,Ljensenii
UAB077_W1D7,UAB077,1,Propionibacterium,23,-1.538928405,-4.230622674,Stable,NonLacto
UAB021_W3D7,UAB021,2,Propionibacterium,23,-1.484657016,-2.492658978,Stable,NonLacto
UAB038_W9D7,UAB038,5,Propionibacterium,23,-1.455072713,-1.836009485,Unstable,NonLacto
UAB122_W1D7,UAB122,1,Propionibacterium,23,-1.449000282,-3.196891279,Unstable,Lcrispatus
EM10_W6D5,EM10,4,Propionibacterium,23,-1.392403303,-2.843420564,Stable,Liners
EM10_W8D7,EM10,5,Propionibacterium,23,-1.375723274,-3.104448732,Stable,Liners
UAB110_W6D2,UAB110,3,Propionibacterium,23,-1.348055621,-2.306086626,Unstable,NonLacto
UAB028_W7D7,UAB028,4,Propionibacterium,23,-1.21326134,-2.676347626,Unstable,Lcrispatus
AYAC03_W9D7,AYAC03,5,Propionibacterium,23,-1.093327981,-3.710772367,Unstable,NonLacto
UAB106_W1D7,UAB106,1,Propionibacterium,23,-0.859731161,-3.532813816,Stable,Ljensenii
UAB071_W3D7,UAB071,2,Propionibacterium,23,-0.828064247,-3.65606191,Stable,NonLacto
UAB088_W4D1,UAB088,2,Propionibacterium,23,-0.76499632,-2.745534584,Unstable,Liners
UAB060_W5D7,UAB060,3,Propionibacterium,23,-0.670708244,-3.793997636,Stable,NonLacto
EM04_W3D7,EM04,2,Propionibacterium,23,-0.619467352,-3.098701912,Stable,Ljensenii
UAB106_W7D7,UAB106,4,Propionibacterium,23,-0.5658441,-2.937861561,Stable,Ljensenii
UAB082_W2D5,UAB082,1,Propionibacterium,23,-0.468972424,-3.120812337,Unstable,NonLacto
AYAC10_W5D4,AYAC10,3,Propionibacterium,23,-0.431815418,-2.928199339,Stable,Lcrispatus
UAB039_W5D7,UAB039,3,Propionibacterium,23,-0.283867821,-2.581721087,Unstable,NonLacto
EM10_W4D7,EM10,3,Propionibacterium,23,-0.272920143,-3.288596051,Stable,Liners
UAB060_W1D6,UAB060,1,Propionibacterium,23,-0.255182969,-4.013228266,Stable,NonLacto
UAB122_W3D4,UAB122,2,Propionibacterium,23,-0.203920155,-3.588887267,Unstable,Lcrispatus
UAB079_W10D1,UAB079,5,Propionibacterium,23,-0.169674434,-4.131355562,Stable,NonLacto
AYAC03_W1D7,AYAC03,1,Propionibacterium,23,-0.147321733,-3.918685103,Unstable,NonLacto
UAB048_W7D7,UAB048,4,Propionibacterium,23,-0.135591425,-2.896316667,Stable,NonLacto
UAB048_W9D7,UAB048,5,Propionibacterium,23,-0.121821694,-2.783006164,Stable,NonLacto
UAB038_W2D2,UAB038,1,Propionibacterium,23,-0.08830506,-2.773869438,Unstable,NonLacto
UAB006_W2D2,UAB006,1,Propionibacterium,23,-0.079102382,-3.980381133,Unstable,NonLacto
UAB038_W3D7,UAB038,2,Propionibacterium,23,-0.047612792,-2.272265631,Unstable,NonLacto
UAB010_W3D1,UAB010,2,Propionibacterium,23,-0.001505355,-4.238072162,Unstable,Lcrispatus
EM11_W7D7,EM11,4,Propionibacterium,23,0.006555513,-4.580044252,Stable,Lcrispatus
UAB038_W5D7,UAB038,3,Propionibacterium,23,0.013409436,-2.233624263,Unstable,NonLacto
EM04_W1D7,EM04,1,Propionibacterium,23,0.026666128,-3.292885646,Stable,Ljensenii
UAB007_W7D7,UAB007,4,Propionibacterium,23,0.043416031,-2.114564255,Unstable,Liners
UAB106_W3D7,UAB106,2,Propionibacterium,23,0.052739234,-3.436510609,Stable,Ljensenii
UAB039_W3D6,UAB039,2,Propionibacterium,23,0.06287956,-2.402991015,Unstable,NonLacto
UAB028_W5D5,UAB028,3,Propionibacterium,23,0.107422571,-3.269209652,Unstable,Lcrispatus
UAB044_W7D7,UAB044,4,Propionibacterium,23,0.108518914,-2.839804076,Unstable,Lgasseri
UAB077_W3D1,UAB077,2,Propionibacterium,23,0.134585462,-4.290730039,Stable,NonLacto
UAB088_W10D1,UAB088,5,Propionibacterium,23,0.140780126,-3.155109851,Unstable,Liners
AYAC02_W3D1,AYAC02,2,Propionibacterium,23,0.141329153,-4.709965389,Unstable,Lcrispatus
EM11_W1D7,EM11,1,Propionibacterium,23,0.170951619,-4.37161107,Stable,Lcrispatus
UAB122_W9D6,UAB122,5,Propionibacterium,23,0.208663585,-2.47970254,Unstable,Lcrispatus
UAB011_W7D7,UAB011,4,Propionibacterium,23,0.208802814,-3.107549756,Stable,Lgasseri
UAB060_W10D2,UAB060,5,Propionibacterium,23,0.246409045,-4.782516056,Stable,NonLacto
UAB117_W8D1,UAB117,4,Propionibacterium,23,0.247463806,-3.959872558,Stable,Liners
AYAC03_W4D7,AYAC03,2,Propionibacterium,23,0.250039978,-4.777283529,Unstable,NonLacto
UAB015_W1D5,UAB015,1,Propionibacterium,23,0.253948436,-4.437707136,Unstable,NonLacto
UAB006_W7D7,UAB006,4,Propionibacterium,23,0.254174415,-4.511449283,Unstable,NonLacto
AYAC03_W8D6,AYAC03,4,Propionibacterium,23,0.26840552,-4.818156412,Unstable,NonLacto
UAB006_W9D7,UAB006,5,Propionibacterium,23,0.284267258,-4.074687909,Unstable,NonLacto
UAB082_W5D7,UAB082,3,Propionibacterium,23,0.289448123,-4.76700389,Unstable,NonLacto
UAB010_W7D5,UAB010,4,Propionibacterium,23,0.294887028,-4.063486258,Unstable,Lcrispatus
AYAC10_W2D7,AYAC10,2,Propionibacterium,23,0.299429706,-3.944438203,Stable,Lcrispatus
UAB093_W5D7,UAB093,3,Propionibacterium,23,0.325853579,-4.338187314,Stable,Lcrispatus
EM10_W3D2,EM10,2,Propionibacterium,23,0.336882026,-3.126959716,Stable,Liners
UAB044_W5D7,UAB044,3,Propionibacterium,23,0.341184952,-3.196282113,Unstable,Lgasseri
UAB007_W9D7,UAB007,5,Propionibacterium,23,0.352054582,-3.233056508,Unstable,Liners
UAB011_W7D1,UAB011,3,Propionibacterium,23,0.383765192,-3.840315527,Stable,Lgasseri
EM09_W2D3,EM09,1,Propionibacterium,23,0.391412827,-2.959511192,Unstable,Liners
AYAC05_W7D7,AYAC05,4,Propionibacterium,23,0.399813601,-4.075204004,Unstable,Liners
UAB052_W10D2,UAB052,5,Propionibacterium,23,0.411559829,-2.300197123,Unstable,NonLacto
EM10_W1D7,EM10,1,Propionibacterium,23,0.427320065,-3.258188397,Stable,Liners
UAB117_W5D6,UAB117,3,Propionibacterium,23,0.442496478,-4.249491605,Stable,Liners
UAB093_W7D7,UAB093,4,Propionibacterium,23,0.446891675,-4.632644079,Stable,Lcrispatus
AYAC03_W7D5,AYAC03,3,Propionibacterium,23,0.471748471,-4.612610174,Unstable,NonLacto
UAB002_W7D7,UAB002,4,Propionibacterium,23,0.5160091,-3.735619051,Unstable,Lcrispatus
UAB071_W1D7,UAB071,1,Propionibacterium,23,0.522361031,-3.984028639,Stable,NonLacto
EM11_W5D7,EM11,3,Propionibacterium,23,0.54872021,-4.207608311,Stable,Lcrispatus
UAB077_W8D2,UAB077,4,Propionibacterium,23,0.55805054,-4.380906669,Stable,NonLacto
AYAC09_W1D7,AYAC09,1,Propionibacterium,23,0.559184829,-4.192464972,Stable,Lcrispatus
UAB011_W9D7,UAB011,5,Propionibacterium,23,0.576903604,-3.513821811,Stable,Lgasseri
UAB038_W7D4,UAB038,4,Propionibacterium,23,0.578102882,-2.91502964,Unstable,NonLacto
UAB129_W5D7,UAB129,3,Propionibacterium,23,0.626888774,-3.428937852,Unstable,NonLacto
UAB079_W6D7,UAB079,3,Propionibacterium,23,0.646230008,-4.595166283,Stable,NonLacto
UAB096_W9D7,UAB096,5,Propionibacterium,23,0.664712937,-3.369276255,Unstable,NonLacto
UAB015_W3D1,UAB015,2,Propionibacterium,23,0.667151518,-4.227678293,Unstable,NonLacto
UAB082_W10D2,UAB082,5,Propionibacterium,23,0.695852306,-3.981636585,Unstable,NonLacto
UAB002_W5D7,UAB002,3,Propionibacterium,23,0.69845833,-3.071649218,Unstable,Lcrispatus
UAB110_W1D7,UAB110,1,Propionibacterium,23,0.699731834,-3.898101774,Unstable,NonLacto
UAB002_W9D7,UAB002,5,Propionibacterium,23,0.706298502,-4.247183569,Unstable,Lcrispatus
UAB048_W3D7,UAB048,2,Propionibacterium,23,0.716030886,-3.314119488,Stable,NonLacto
UAB096_W5D3,UAB096,3,Propionibacterium,23,0.744671808,-3.45395978,Unstable,NonLacto
UAB119_W9D7,UAB119,5,Propionibacterium,23,0.754501229,-4.392544977,Unstable,Lcrispatus
UAB022_W4D1,UAB022,2,Propionibacterium,23,0.793717988,-3.938539981,Stable,NonLacto
AYAC09_W9D7,AYAC09,5,Propionibacterium,23,0.806952674,-4.565431096,Stable,Lcrispatus
AYAC05_W1D6,AYAC05,1,Propionibacterium,23,0.830869031,-1.729808592,Unstable,Liners
UAB039_W7D7,UAB039,4,Propionibacterium,23,0.85231709,-4.026872146,Unstable,NonLacto
UAB021_W5D7,UAB021,3,Propionibacterium,23,0.857253898,-5.512861625,Stable,NonLacto
UAB071_W10D2,UAB071,5,Propionibacterium,23,0.895871719,-3.826330156,Stable,NonLacto
UAB022_W2D1,UAB022,1,Propionibacterium,23,0.897262957,-3.840237358,Stable,NonLacto
UAB039_W9D7,UAB039,5,Propionibacterium,23,0.902610906,-3.252980711,Unstable,NonLacto
UAB035_W2D7,UAB035,1,Propionibacterium,23,0.924759893,-4.482804102,Unstable,NonLacto
UAB117_W9D6,UAB117,5,Propionibacterium,23,0.964956066,-4.562249437,Stable,Liners
UAB116_W1D7,UAB116,1,Propionibacterium,23,0.970204652,-5.131355562,Stable,NonLacto
UAB011_W3D6,UAB011,2,Propionibacterium,23,0.975383711,-4.764471553,Stable,Lgasseri
UAB048_W5D2,UAB048,3,Propionibacterium,23,1.058693798,-3.038502496,Stable,NonLacto
AYAC05_W5D5,AYAC05,3,Propionibacterium,23,1.093286512,-3.730335313,Unstable,Liners
AYAC09_W7D4,AYAC09,4,Propionibacterium,23,1.098836211,-3.816419853,Stable,Lcrispatus
UAB007_W1D7,UAB007,1,Propionibacterium,23,1.122814537,-3.440511121,Unstable,Liners
EM11_W9D7,EM11,5,Propionibacterium,23,1.153178027,-4.321481621,Stable,Lcrispatus
UAB022_W6D1,UAB022,3,Propionibacterium,23,1.17305427,-4.242603971,Stable,NonLacto
UAB096_W7D3,UAB096,4,Propionibacterium,23,1.183238451,-3.627745457,Unstable,NonLacto
UAB044_W1D7,UAB044,1,Propionibacterium,23,1.188613725,-3.70345327,Unstable,Lgasseri
UAB044_W9D7,UAB044,5,Propionibacterium,23,1.19042006,-3.980343775,Unstable,Lgasseri
UAB028_W1D7,UAB028,1,Propionibacterium,23,1.194220448,-5.321481621,Unstable,Lcrispatus
UAB079_W7D6,UAB079,4,Propionibacterium,23,1.197649918,-4.607303047,Stable,NonLacto
UAB015_W9D4,UAB015,4,Propionibacterium,23,1.198009713,-4.935542011,Unstable,NonLacto
UAB096_W1D5,UAB096,1,Propionibacterium,23,1.24427807,-3.624632722,Unstable,NonLacto
UAB110_W7D7,UAB110,4,Propionibacterium,23,1.269394066,-4.216811309,Unstable,NonLacto
UAB071_W7D7,UAB071,4,Propionibacterium,23,1.2694762,-4.404503778,Stable,NonLacto
UAB035_W7D4,UAB035,4,Propionibacterium,23,1.29218263,-3.825419816,Unstable,NonLacto
UAB035_W3D6,UAB035,2,Propionibacterium,23,1.329025901,-4.311580178,Unstable,NonLacto
EM11_W3D6,EM11,2,Propionibacterium,23,1.331508396,-5.472370099,Stable,Lcrispatus
UAB021_W8D3,UAB021,4,Propionibacterium,23,1.335796874,-4.899629455,Stable,NonLacto
UAB015_W10D7,UAB015,5,Propionibacterium,23,1.360143459,-4.289036881,Unstable,NonLacto
UAB088_W7D6,UAB088,4,Propionibacterium,23,1.394007472,-4.57024772,Unstable,Liners
UAB093_W4D2,UAB093,2,Propionibacterium,23,1.439095741,-4.966576245,Stable,Lcrispatus
UAB110_W3D7,UAB110,2,Propionibacterium,23,1.446385574,-5.083019953,Unstable,NonLacto
UAB044_W3D7,UAB044,2,Propionibacterium,23,1.471959303,-3.840760757,Unstable,Lgasseri
AYAC02_W7D5,AYAC02,4,Propionibacterium,23,1.504278625,-4.612610174,Unstable,Lcrispatus
UAB048_W1D7,UAB048,1,Propionibacterium,23,1.519668897,-4.392544977,Stable,NonLacto
UAB079_W3D7,UAB079,2,Propionibacterium,23,1.546304759,-5.603800653,Stable,NonLacto
AYAC10_W1D7,AYAC10,1,Propionibacterium,23,1.549615038,-4.292429824,Stable,Lcrispatus
UAB082_W3D7,UAB082,2,Propionibacterium,23,1.549686344,-5.177831921,Unstable,NonLacto
UAB119_W3D7,UAB119,2,Propionibacterium,23,1.56869961,-3.479285953,Unstable,Lcrispatus
UAB052_W5D7,UAB052,3,Propionibacterium,23,1.581491697,-3.642027059,Unstable,NonLacto
UAB039_W1D7,UAB039,1,Propionibacterium,23,1.591517166,-4.4225082,Unstable,NonLacto
UAB010_W5D6,UAB010,3,Propionibacterium,23,1.592902492,-5.351639989,Unstable,Lcrispatus
UAB129_W3D3,UAB129,2,Propionibacterium,23,1.603209003,-4.204119983,Unstable,NonLacto
UAB052_W4D2,UAB052,2,Propionibacterium,23,1.606000824,-3.726392297,Unstable,NonLacto
UAB035_W5D7,UAB035,3,Propionibacterium,23,1.608493861,-4.876148359,Unstable,NonLacto
UAB060_W7D7,UAB060,4,Propionibacterium,23,1.619539746,-4.673664139,Stable,NonLacto
UAB007_W6D3,UAB007,3,Propionibacterium,23,1.621456804,-3.749319011,Unstable,Liners
UAB002_W1D4,UAB002,1,Propionibacterium,23,1.683513008,-4.199970641,Unstable,Lcrispatus
UAB093_W1D7,UAB093,1,Propionibacterium,23,1.697895603,-5.033389013,Stable,Lcrispatus
UAB088_W6D1,UAB088,3,Propionibacterium,23,1.70740699,-5.225483034,Unstable,Liners
UAB088_W2D1,UAB088,1,Propionibacterium,23,1.729123982,-4.559090918,Unstable,Liners
UAB119_W1D7,UAB119,1,Propionibacterium,23,1.766878811,-4.886056648,Unstable,Lcrispatus
UAB035_W9D7,UAB035,5,Propionibacterium,23,1.774419634,-5.091514981,Unstable,NonLacto
UAB077_W9D7,UAB077,5,Propionibacterium,23,1.788159849,-5.779891912,Stable,NonLacto
UAB077_W5D7,UAB077,3,Propionibacterium,23,1.800738552,-5.89279003,Stable,NonLacto
UAB129_W7D7,UAB129,4,Propionibacterium,23,1.807401272,-4.107348966,Unstable,NonLacto
UAB028_W9D7,UAB028,5,Propionibacterium,23,1.812976555,-4.829738285,Unstable,Lcrispatus
UAB079_W2D2,UAB079,1,Propionibacterium,23,1.82792778,-5.135488919,Stable,NonLacto
AYAC02_W9D3,AYAC02,5,Propionibacterium,23,1.837952166,-4.508638306,Unstable,Lcrispatus
UAB093_W9D6,UAB093,5,Propionibacterium,23,1.884669763,-5.112945622,Stable,Lcrispatus
UAB052_W1D5,UAB052,1,Propionibacterium,23,1.888356975,-3.397205587,Unstable,NonLacto
UAB052_W8D3,UAB052,4,Propionibacterium,23,1.90510075,-3.379206232,Unstable,NonLacto
UAB071_W5D7,UAB071,3,Propionibacterium,23,1.993644233,-3.55969715,Stable,NonLacto
UAB106_W9D7,UAB106,5,Propionibacterium,23,2.073081374,-4.431798276,Stable,Ljensenii
UAB122_W6D5,UAB122,4,Propionibacterium,23,2.077504867,-4.607303047,Unstable,Lcrispatus
AYAC02_W5D6,AYAC02,3,Propionibacterium,23,2.078265438,-6.004803708,Unstable,Lcrispatus
UAB122_W4D7,UAB122,3,Propionibacterium,23,2.114950874,-4.215382707,Unstable,Lcrispatus
AYAC10_W9D5,AYAC10,5,Propionibacterium,23,2.145474963,-4.866461092,Stable,Lcrispatus
UAB116_W6D7,UAB116,4,Propionibacterium,23,2.151305322,-5.306273051,Stable,NonLacto
AYAC05_W9D7,AYAC05,5,Propionibacterium,23,2.159824975,-3.428897041,Unstable,Liners
UAB119_W7D7,UAB119,4,Propionibacterium,23,2.199089698,-4.655607726,Unstable,Lcrispatus
UAB117_W1D6,UAB117,1,Propionibacterium,23,2.20453528,-3.798777721,Stable,Liners
UAB028_W3D7,UAB028,2,Propionibacterium,23,2.239971078,-5.052566278,Unstable,Lcrispatus
UAB011_W1D7,UAB011,1,Propionibacterium,23,2.245482217,-5.066006836,Stable,Lgasseri
AYAC05_W3D7,AYAC05,2,Propionibacterium,23,2.277868407,-4.308034897,Unstable,Liners
UAB022_W10D1,UAB022,5,Propionibacterium,23,2.281553559,-5.149353765,Stable,NonLacto
EM09_W6D7,EM09,3,Propionibacterium,23,2.365818308,-5.671620397,Unstable,Liners
UAB110_W10D4,UAB110,5,Propionibacterium,23,2.633815549,-4.88941029,Unstable,NonLacto
UAB117_W3D6,UAB117,2,Propionibacterium,23,2.681410268,-3.711516024,Stable,Liners
UAB119_W5D7,UAB119,3,Propionibacterium,23,2.68610444,-4.793174124,Unstable,Lcrispatus
UAB096_W3D3,UAB096,2,Propionibacterium,23,2.705045581,-4.548213564,Unstable,NonLacto
EM09_W9D6,EM09,5,Propionibacterium,23,2.769646699,-5.596879479,Unstable,Liners
EM09_W4D4,EM09,2,Propionibacterium,23,3.076000236,-5.675717545,Unstable,Liners
AYAC10_W8D1,AYAC10,4,Propionibacterium,23,3.286926812,-3.840577195,Stable,Lcrispatus
EM09_W8D5,EM09,4,Propionibacterium,23,3.419955748,-8,Unstable,Liners
UAB116_W4D6,UAB116,3,Propionibacterium,23,3.654176542,-8,Stable,NonLacto
UAB129_W10D2,UAB129,5,Propionibacterium,23,3.714173976,-4.669586227,Unstable,NonLacto
AYAC09_W3D4,AYAC09,2,Propionibacterium,23,3.745996454,-4.809668302,Stable,Lcrispatus
UAB116_W9D6,UAB116,5,Propionibacterium,23,4.513866799,-5.016373713,Stable,NonLacto
UAB129_W1D7,UAB129,1,Propionibacterium,23,5.376305164,-8,Unstable,NonLacto
UAB038_W2D2,UAB038,1,Streptococcus_anginosus,24,-4.371455874,-0.74887492,Unstable,NonLacto
UAB035_W7D4,UAB035,4,Streptococcus_anginosus,24,-3.317141488,-3.097397782,Unstable,NonLacto
EM09_W2D3,EM09,1,Streptococcus_anginosus,24,-3.232347088,-1.788104537,Unstable,Liners
UAB088_W4D1,UAB088,2,Streptococcus_anginosus,24,-2.901728343,-2.528897747,Unstable,Liners
EM04_W3D7,EM04,2,Streptococcus_anginosus,24,-2.853312885,-1.854431044,Stable,Ljensenii
UAB060_W1D6,UAB060,1,Streptococcus_anginosus,24,-2.801955955,-2.05191601,Stable,NonLacto
AYAC02_W1D7,AYAC02,1,Streptococcus_anginosus,24,-2.597193273,-3.342108886,Unstable,Lcrispatus
EM10_W6D5,EM10,4,Streptococcus_anginosus,24,-2.490489989,-3.111570002,Stable,Liners
UAB007_W7D7,UAB007,4,Streptococcus_anginosus,24,-2.476833323,-3.290170567,Unstable,Liners
UAB021_W3D7,UAB021,2,Streptococcus_anginosus,24,-2.40289453,-3.463566561,Stable,NonLacto
UAB002_W7D7,UAB002,4,Streptococcus_anginosus,24,-2.255539025,-4.4867824,Unstable,Lcrispatus
EM10_W3D2,EM10,2,Streptococcus_anginosus,24,-2.226237627,-2.694581127,Stable,Liners
AYAC09_W1D7,AYAC09,1,Streptococcus_anginosus,24,-2.22438645,-3.574216425,Stable,Lcrispatus
UAB035_W5D7,UAB035,3,Streptococcus_anginosus,24,-2.150552493,-4.092051478,Unstable,NonLacto
UAB038_W3D7,UAB038,2,Streptococcus_anginosus,24,-2.138496213,-0.795179726,Unstable,NonLacto
UAB106_W3D7,UAB106,2,Streptococcus_anginosus,24,-2.110161621,-2.466592506,Stable,Ljensenii
UAB048_W7D7,UAB048,4,Streptococcus_anginosus,24,-2.098224545,-0.139680168,Stable,NonLacto
UAB106_W7D7,UAB106,4,Streptococcus_anginosus,24,-2.090384227,-1.653658587,Stable,Ljensenii
UAB110_W6D2,UAB110,3,Streptococcus_anginosus,24,-2.062211553,-2.659034846,Unstable,NonLacto
UAB044_W3D7,UAB044,2,Streptococcus_anginosus,24,-2.038823752,-2.77933266,Unstable,Lgasseri
UAB119_W7D7,UAB119,4,Streptococcus_anginosus,24,-1.989111827,-2.0489927,Unstable,Lcrispatus
UAB052_W5D7,UAB052,3,Streptococcus_anginosus,24,-1.942036149,-1.501215221,Unstable,NonLacto
UAB038_W7D4,UAB038,4,Streptococcus_anginosus,24,-1.892418967,-0.471155427,Unstable,NonLacto
UAB010_W5D6,UAB010,3,Streptococcus_anginosus,24,-1.804490485,-1.380899048,Unstable,Lcrispatus
UAB079_W7D6,UAB079,4,Streptococcus_anginosus,24,-1.791619733,-2.068236908,Stable,NonLacto
UAB088_W10D1,UAB088,5,Streptococcus_anginosus,24,-1.746011866,-2.640146312,Unstable,Liners
EM10_W1D7,EM10,1,Streptococcus_anginosus,24,-1.743811691,-3.892576329,Stable,Liners
UAB096_W3D3,UAB096,2,Streptococcus_anginosus,24,-1.68819719,-0.106016113,Unstable,NonLacto
UAB038_W5D7,UAB038,3,Streptococcus_anginosus,24,-1.654378043,-1.540758395,Unstable,NonLacto
UAB052_W8D3,UAB052,4,Streptococcus_anginosus,24,-1.56850739,-2.410828919,Unstable,NonLacto
UAB077_W1D7,UAB077,1,Streptococcus_anginosus,24,-1.559308011,-4.122628654,Stable,NonLacto
EM10_W8D7,EM10,5,Streptococcus_anginosus,24,-1.548859113,-3.607285464,Stable,Liners
UAB035_W3D6,UAB035,2,Streptococcus_anginosus,24,-1.446855854,-2.74156914,Unstable,NonLacto
AYAC09_W9D7,AYAC09,5,Streptococcus_anginosus,24,-1.441369286,-3.964238164,Stable,Lcrispatus
AYAC05_W7D7,AYAC05,4,Streptococcus_anginosus,24,-1.363438171,-1.63764936,Unstable,Liners
UAB106_W5D4,UAB106,3,Streptococcus_anginosus,24,-1.34554054,-2.748663579,Stable,Ljensenii
UAB071_W10D2,UAB071,5,Streptococcus_anginosus,24,-1.293728003,-2.816970295,Stable,NonLacto
UAB022_W2D1,UAB022,1,Streptococcus_anginosus,24,-1.277252149,-4.335358024,Stable,NonLacto
UAB048_W3D7,UAB048,2,Streptococcus_anginosus,24,-1.270865057,-2.535865604,Stable,NonLacto
UAB106_W1D7,UAB106,1,Streptococcus_anginosus,24,-1.25087654,-2.640710669,Stable,Ljensenii
UAB082_W2D5,UAB082,1,Streptococcus_anginosus,24,-1.246656124,-2.696260011,Unstable,NonLacto
UAB122_W3D4,UAB122,2,Streptococcus_anginosus,24,-1.239493961,-3.22775166,Unstable,Lcrispatus
UAB122_W1D7,UAB122,1,Streptococcus_anginosus,24,-1.232967626,-3.737648596,Unstable,Lcrispatus
UAB096_W1D5,UAB096,1,Streptococcus_anginosus,24,-1.196952093,-0.390209259,Unstable,NonLacto
UAB028_W3D7,UAB028,2,Streptococcus_anginosus,24,-1.179476268,-4.492144128,Unstable,Lcrispatus
UAB039_W5D7,UAB039,3,Streptococcus_anginosus,24,-1.150049457,-5.573488739,Unstable,NonLacto
AYAC03_W1D7,AYAC03,1,Streptococcus_anginosus,24,-1.116422062,-2.974021909,Unstable,NonLacto
AYAC09_W7D4,AYAC09,4,Streptococcus_anginosus,24,-1.095183845,-0.590387119,Stable,Lcrispatus
UAB044_W7D7,UAB044,4,Streptococcus_anginosus,24,-1.084135725,-5.474955193,Unstable,Lgasseri
AYAC05_W3D7,AYAC05,2,Streptococcus_anginosus,24,-1.079648729,-3.210233906,Unstable,Liners
UAB077_W5D7,UAB077,3,Streptococcus_anginosus,24,-1.075650604,-3.696462691,Stable,NonLacto
UAB048_W5D2,UAB048,3,Streptococcus_anginosus,24,-1.054058572,-3.290802993,Stable,NonLacto
UAB117_W3D6,UAB117,2,Streptococcus_anginosus,24,-1.007232427,-2.001939192,Stable,Liners
UAB015_W9D4,UAB015,4,Streptococcus_anginosus,24,-1.003211429,-3.404611814,Unstable,NonLacto
UAB117_W8D1,UAB117,4,Streptococcus_anginosus,24,-0.970220656,-2.47682291,Stable,Liners
UAB060_W7D7,UAB060,4,Streptococcus_anginosus,24,-0.950144342,-2.596572491,Stable,NonLacto
UAB028_W5D5,UAB028,3,Streptococcus_anginosus,24,-0.935542011,-4.070581074,Unstable,Lcrispatus
UAB052_W10D2,UAB052,5,Streptococcus_anginosus,24,-0.918777627,-2.177308009,Unstable,NonLacto
AYAC03_W9D7,AYAC03,5,Streptococcus_anginosus,24,-0.903386993,-2.626123132,Unstable,NonLacto
UAB039_W3D6,UAB039,2,Streptococcus_anginosus,24,-0.86364336,-4.913640169,Unstable,NonLacto
AYAC05_W9D7,AYAC05,5,Streptococcus_anginosus,24,-0.840200953,-3.9242706,Unstable,Liners
UAB096_W7D3,UAB096,4,Streptococcus_anginosus,24,-0.80213368,-0.083232741,Unstable,NonLacto
UAB060_W10D2,UAB060,5,Streptococcus_anginosus,24,-0.781639698,-3.000884255,Stable,NonLacto
UAB079_W3D7,UAB079,2,Streptococcus_anginosus,24,-0.731385441,-3.041994035,Stable,NonLacto
UAB077_W3D1,UAB077,2,Streptococcus_anginosus,24,-0.727741747,-4.505845406,Stable,NonLacto
UAB117_W9D6,UAB117,5,Streptococcus_anginosus,24,-0.711713458,-3.128587036,Stable,Liners
UAB048_W9D7,UAB048,5,Streptococcus_anginosus,24,-0.710810511,-2.340000085,Stable,NonLacto
UAB082_W5D7,UAB082,3,Streptococcus_anginosus,24,-0.710051721,-4.588380294,Unstable,NonLacto
UAB096_W9D7,UAB096,5,Streptococcus_anginosus,24,-0.705876155,-0.588242266,Unstable,NonLacto
UAB079_W10D1,UAB079,5,Streptococcus_anginosus,24,-0.704148675,-3.627465408,Stable,NonLacto
EM09_W4D4,EM09,2,Streptococcus_anginosus,24,-0.665179319,-5.617982957,Unstable,Liners
AYAC10_W1D7,AYAC10,1,Streptococcus_anginosus,24,-0.649770967,-5.087777943,Stable,Lcrispatus
UAB010_W3D1,UAB010,2,Streptococcus_anginosus,24,-0.620467571,-4.126679398,Unstable,Lcrispatus
UAB015_W10D7,UAB015,5,Streptococcus_anginosus,24,-0.603669485,-4.090979146,Unstable,NonLacto
EM10_W4D7,EM10,3,Streptococcus_anginosus,24,-0.601483333,-3.983543319,Stable,Liners
UAB116_W4D6,UAB116,3,Streptococcus_anginosus,24,-0.586185158,-4.63638802,Stable,NonLacto
UAB119_W3D7,UAB119,2,Streptococcus_anginosus,24,-0.58049731,-4.215382707,Unstable,Lcrispatus
UAB077_W8D2,UAB077,4,Streptococcus_anginosus,24,-0.571238368,-4.809668302,Stable,NonLacto
AYAC10_W2D7,AYAC10,2,Streptococcus_anginosus,24,-0.551830989,-2.477098759,Stable,Lcrispatus
UAB007_W9D7,UAB007,5,Streptococcus_anginosus,24,-0.54004677,-4.065501549,Unstable,Liners
UAB007_W6D3,UAB007,3,Streptococcus_anginosus,24,-0.519605524,-2.301582074,Unstable,Liners
UAB093_W5D7,UAB093,3,Streptococcus_anginosus,24,-0.499397649,-5.26760624,Stable,Lcrispatus
AYAC05_W5D5,AYAC05,3,Streptococcus_anginosus,24,-0.493237675,-1.075609936,Unstable,Liners
UAB060_W3D7,UAB060,2,Streptococcus_anginosus,24,-0.492385571,-4.195860568,Stable,NonLacto
